content_id,name,email,phone,address,map_url,directory_entry_url,directory_source_url
unit_site_14861,Department of Religious Studies,Religious_Studies@brown.edu,401-863-3104,"The Shirley Miller House | Providence , RI 02912 | 59 George Street",https://www.google.com/maps/dir/?api=1&destination=The%20Shirley%20Miller%20House%20%20Providence%20RI%2002912,https://www.brown.edu/a-z/department-religious-studies,https://www.brown.edu/a-z
unit_site_30645,Report an Incident,,,,,https://www.brown.edu/incident-reporting,https://www.brown.edu/a-z
unit_site_28616,Report of the Brown University Steering Committee on Slavery and Justice,,,,,https://www.brown.edu/a-z/report-brown-university-steering-committee-slavery-and-justice,https://www.brown.edu/a-z
unit_site_15236,Residential Life,res_life@brown.edu,401-863-3500,"Graduate Center E | Providence , RI 02912 | 42 Charlesfield Street",https://www.google.com/maps/dir/?api=1&destination=Graduate%20Center%20E%20Providence%20RI%2002912,https://www.brown.edu/a-z/residential-life,https://www.brown.edu/a-z
unit_site_15241,Reunion Weekend,alumni@brown.edu,401-863-3307,"Alumni Relations | Providence , RI 02912 | 38 Brown Street",https://www.google.com/maps/dir/?api=1&destination=Alumni%20Relations%20Providence%20RI%2002912,https://www.brown.edu/a-z/reunion-weekend,https://www.brown.edu/a-z
unit_site_15251,Risk Management,,401-863-9167,,,https://www.brown.edu/a-z/risk-management,https://www.brown.edu/a-z
unit_site_15256,Safety at Brown,,401-863-3322,,,https://www.brown.edu/a-z/safety-brown,https://www.brown.edu/a-z
unit_site_15261,Sarah Doyle Center for Women and Gender,sdwc@brown.edu,401-863-2189,"Sarah Doyle Center for Women and Gender | Providence , RI 02912 | 26 Benevolent Street",https://www.google.com/maps/dir/?api=1&destination=Sarah%20Doyle%20Center%20for%20Women%20and%20Gender%20Providence%20RI%2002912,https://www.brown.edu/a-z/sarah-doyle-center-women-and-gender,https://www.brown.edu/a-z
unit_site_31559,Saxena Center for Contemporary South Asia,southasia@brown.edu,401-863-5059,"Stephen Robert '62 Hall | Providence , RI 02906 | 280 Brook Street",https://www.google.com/maps/dir/?api=1&destination=Stephen%20Robert%20%2762%20Hall%20Providence%20RI%2002906,https://www.brown.edu/a-z/saxena-center-contemporary-south-asia,https://www.brown.edu/a-z
unit_site_15221,"Program in Science, Technology, and Society",STS@Brown.edu,401-863-7034,"67 George Street | Providence , RI 02912",https://www.google.com/maps/dir/?api=1&destination=67%20George%20Street%20Providence%20RI%2002912,https://www.brown.edu/a-z/program-science-technology-and-society,https://www.brown.edu/a-z
unit_site_30515,Understanding the SCOTUS Decision on Race-Conscious Admissions,,,,,https://www.brown.edu/a-z/understanding-scotus-decision-race-conscious-admissions,https://www.brown.edu/a-z
unit_site_15281,Sheridan Center for Teaching and Learning,sheridan_center@brown.edu,401-863-1219,"Sciences Library, 7th Floor | Providence , RI 02912 | 201 Thayer Street",https://www.google.com/maps/dir/?api=1&destination=Sciences%20Library%2C%207th%20Floor%20Providence%20RI%2002912,https://www.brown.edu/a-z/sheridan-center-teaching-and-learning,https://www.brown.edu/a-z
unit_site_14866,Department of Slavic Studies,Slavic_Studies@brown.edu,401-863-2689,"20 Manning Walk | Providence , RI 02912",https://www.google.com/maps/dir/?api=1&destination=20%20Manning%20Walk%20Providence%20RI%2002912,https://www.brown.edu/a-z/department-slavic-studies,https://www.brown.edu/a-z
unit_site_15286,Sleep Research Lab,sleepforscience@gmail.com,401-421-9440,"300 Duncan Drive | Providence , RI 02906",https://www.google.com/maps/dir/?api=1&destination=300%20Duncan%20Drive%20Providence%20RI%2002906,https://www.brown.edu/a-z/sleep-research-lab,https://www.brown.edu/a-z
unit_site_14871,Department of Sociology,sociology@brown.edu,401-863-2367,"Maxcy Hall | Providence , RI 02912 | 108 George Street",https://www.google.com/maps/dir/?api=1&destination=Maxcy%20Hall%20Providence%20RI%2002912,https://www.brown.edu/a-z/department-sociology,https://www.brown.edu/a-z
unit_site_15461,South Street Landing,,,"350 Eddy Street | Providence , RI 02903",https://www.google.com/maps/dir/?api=1&destination=350%20Eddy%20Street%20Providence%20RI%2002903,https://www.brown.edu/a-z/south-street-landing,https://www.brown.edu/a-z
unit_site_15291,Staff Advisory Council,sac@brown.edu,,,,https://www.brown.edu/a-z/staff-advisory-council,https://www.brown.edu/a-z
unit_site_15296,Stephen Robert '62 Campus Center,,,"75 Waterman Street | Providence , RI 02912",https://www.google.com/maps/dir/?api=1&destination=75%20Waterman%20Street%20Providence%20RI%2002912,https://www.brown.edu/a-z/stephen-robert-62-campus-center,https://www.brown.edu/a-z
unit_site_15301,Stone Wealth and Income Inequality Project,,,"Department of Economics | Providence , RI 02912 | Robinson Hall, 64 Waterman Street",https://www.google.com/maps/dir/?api=1&destination=Department%20of%20Economics%20Providence%20RI%2002912,https://www.brown.edu/a-z/stone-wealth-and-income-inequality-project,https://www.brown.edu/a-z
unit_site_15231,Strategic Procurement and Contracts,Purchasing@brown.edu,401-863-2206,"South Street Landing | Providence , RI 02903 | 350 Eddy Street, 4th Floor",https://www.google.com/maps/dir/?api=1&destination=South%20Street%20Landing%20Providence%20RI%2002903,https://www.brown.edu/a-z/strategic-procurement-and-contracts,https://www.brown.edu/a-z
unit_site_15311,Student Accessibility Services,SAS@brown.edu,401-863-9588,"69 Brown Street | Providence , RI 02912 | Suite 512, 5th floor",https://www.google.com/maps/dir/?api=1&destination=69%20Brown%20Street%20Providence%20RI%2002912,https://www.brown.edu/a-z/student-accessibility-services,https://www.brown.edu/a-z
unit_site_15306,Student Activities Office,sao@brown.edu,401-863-1155,"Stephen Robert '62 Campus Center, Faunce House | Providence , RI 02912 | 75 Waterman Street",https://www.google.com/maps/dir/?api=1&destination=Stephen%20Robert%20%2762%20Campus%20Center%2C%20Faunce%20House%20Providence%20RI%2002912,https://www.brown.edu/a-z/student-activities-office,https://www.brown.edu/a-z
unit_site_15316,Student Conduct,student-conduct@brown.edu,401-863-3145,"Graduate Center E | Providence , RI 02912 | 42 Charlesfield Street, 4th Floor",https://www.google.com/maps/dir/?api=1&destination=Graduate%20Center%20E%20Providence%20RI%2002912,https://www.brown.edu/a-z/student-conduct,https://www.brown.edu/a-z
unit_site_15321,Student Employment,student_employment@brown.edu,401-863-9922,"Page-Robinson Hall, 2nd Floor | Providence , RI 02912 | 69 Brown Street",https://www.google.com/maps/dir/?api=1&destination=Page-Robinson%20Hall%2C%202nd%20Floor%20Providence%20RI%2002912,https://www.brown.edu/a-z/student-employment,https://www.brown.edu/a-z
unit_site_14481,Student Financial Services,Bursar@brown.edu,401-863-2484,,,https://www.brown.edu/a-z/student-financial-services,https://www.brown.edu/a-z
unit_site_15466,Student Organizations,,,,,https://www.brown.edu/a-z/student-organizations,https://www.brown.edu/a-z
unit_site_15326,Student Support Services,studentsupport@brown.edu,401-863-3145,"Page-Robinson Hall, 5th Floor | Providence , RI 02912 | 69 Brown Street",https://www.google.com/maps/dir/?api=1&destination=Page-Robinson%20Hall%2C%205th%20Floor%20Providence%20RI%2002912,https://www.brown.edu/a-z/student-support-services,https://www.brown.edu/a-z
unit_site_14596,Center for the Study of Race and Ethnicity in America,csrea@brown.edu,401-863-5775,"96 Waterman Street | Providence , RI 02912",https://www.google.com/maps/dir/?api=1&destination=96%20Waterman%20Street%20Providence%20RI%2002912,https://www.brown.edu/a-z/center-study-race-and-ethnicity-america,https://www.brown.edu/a-z
unit_site_14601,Ruth J. Simmons Center for the Study of Slavery and Justice,slaveryjustice@brown.edu,401-863-5863,"94 Waterman Street | Providence , RI 02912",https://www.google.com/maps/dir/?api=1&destination=94%20Waterman%20Street%20Providence%20RI%2002912,https://www.brown.edu/a-z/ruth-j-simmons-center-study-slavery-and-justice,https://www.brown.edu/a-z
unit_site_15331,Superfund Research Program,,,,,https://www.brown.edu/a-z/superfund-research-program,https://www.brown.edu/a-z
unit_site_15151,Office of Sustainability and Resiliency,Sustainability@brown.edu,401-863-7850,"295 Lloyd Avenue | Providence , RI 02912",https://www.google.com/maps/dir/?api=1&destination=295%20Lloyd%20Avenue%20Providence%20RI%2002912,https://www.brown.edu/a-z/office-sustainability-and-resiliency,https://www.brown.edu/a-z
unit_site_15336,Swearer Center,swearer_center@brown.edu,401-863-2338,"25 George Street | Providence , RI 02912",https://www.google.com/maps/dir/?api=1&destination=25%20George%20Street%20Providence%20RI%2002912,https://www.brown.edu/a-z/swearer-center,https://www.brown.edu/a-z
unit_site_31380,Taubman Center for American Politics and Policy,taubman_center@brown.edu,+1 401 863 6237,,,https://www.brown.edu/a-z/taubman-center-american-politics-and-policy,https://www.brown.edu/a-z
unit_site_14671,The Bell,,401-863-2932,"List Art Building | Providence , RI 02912 | 64 College Street",https://www.google.com/maps/dir/?api=1&destination=List%20Art%20Building%20%20Providence%20RI%2002912,https://www.brown.edu/a-z/bell,https://www.brown.edu/a-z
unit_site_14876,Department of Theatre Arts and Performance Studies,taps@brown.edu,401-863-3283,"83 Waterman Street | Providence , RI 02912",https://www.google.com/maps/dir/?api=1&destination=83%20Waterman%20Street%20Providence%20RI%2002912,https://www.brown.edu/a-z/department-theatre-arts-and-performance-studies,https://www.brown.edu/a-z
unit_site_15441,Lizzie & Jonathan Tisch Center for Career Exploration,careercenter@brown.edu,401-863-3326,"167 Angell Street | Providence , RI 02912",https://www.google.com/maps/dir/?api=1&destination=167%20Angell%20Street%20Providence%20RI%2002912,https://www.brown.edu/a-z/lizzie-jonathan-tisch-center-career-exploration,https://www.brown.edu/a-z
unit_site_15346,Title IX and Gender Equity,titleixoffice@brown.edu,401-863-5140,"Horace Mann | Providence , RI 02912 | 3rd Floor",https://www.google.com/maps/dir/?api=1&destination=Horace%20Mann%20Providence%20RI%2002912,https://www.brown.edu/a-z/title-ix-and-gender-equity,https://www.brown.edu/a-z
unit_site_15351,Transportation Office,transportation@brown.edu,4018637415,"Page-Robinson Hall, Suite 511 | Providence , RI 02912 | 69 Brown Street",https://www.google.com/maps/dir/?api=1&destination=Page-Robinson%20Hall%2C%20Suite%20511%20Providence%20RI%2002912,https://www.brown.edu/a-z/transportation-office,https://www.brown.edu/a-z
unit_site_31099,Brown Travel,,,,,https://www.brown.edu/a-z/brown-travel,https://www.brown.edu/a-z
unit_site_15356,Treasury Office,,,"South Street Landing | Providence , RI 02903 | 350 Eddy Street, 4th Floor",https://www.google.com/maps/dir/?api=1&destination=South%20Street%20Landing%20Providence%20RI%2002903,https://www.brown.edu/a-z/treasury-office,https://www.brown.edu/a-z
unit_site_15366,Undergraduate School Admission,admission@brown.edu,401-863-2378,,,https://www.brown.edu/a-z/undergraduate-school-admission,https://www.brown.edu/a-z
unit_site_15371,"Undergraduate, Transfer, Visiting & RUE Student Orientation",Orientation@brown.edu,,,,https://www.brown.edu/a-z/undergraduate-transfer-visiting-rue-student-orientation,https://www.brown.edu/a-z
unit_site_15376,"Undocumented, First-Generation College and Low-Income Student Center",uflicenter@brown.edu,,"Sciences Library, 5th Floor | Providence , RI 02912 | 201 Thayer Street",https://www.google.com/maps/dir/?api=1&destination=Sciences%20Library%2C%205th%20Floor%20Providence%20RI%2002912,https://www.brown.edu/a-z/undocumented-first-generation-college-and-low-income-student-center,https://www.brown.edu/a-z
unit_site_15381,University Communications,marketing_communications@brown.edu,401-863-6262,"South Street Landing, 5th Floor | Providence , RI 02903 | 350 Eddy Street",https://www.google.com/maps/dir/?api=1&destination=South%20Street%20Landing%2C%205th%20Floor%20Providence%20RI%2002903,https://www.brown.edu/a-z/university-communications,https://www.brown.edu/a-z
unit_site_31821,University Resources Committee (URC),,,,,https://www.brown.edu/a-z/university-resources-committee-urc,https://www.brown.edu/a-z
unit_site_31659,Urban Studies,,,,,https://www.brown.edu/a-z/urban-studies,https://www.brown.edu/a-z
unit_site_15176,Office of the Vice President and General Counsel,,401-863-3122,"South Street Landing | Providence , RI 02903 | 350 Eddy Street",https://www.google.com/maps/dir/?api=1&destination=South%20Street%20Landing%20Providence%20RI%2002903,https://www.brown.edu/a-z/office-vice-president-and-general-counsel,https://www.brown.edu/a-z
unit_site_14881,Department of Visual Art,,401-863-2423,"List Art Building | Providence , RI 02912 | 64 College Street",https://www.google.com/maps/dir/?api=1&destination=List%20Art%20Building%20Providence%20RI%2002912,https://www.brown.edu/a-z/department-visual-art,https://www.brown.edu/a-z
unit_site_15401,Warren Alpert Medical School,,401-863-3330,"222 Richmond Street | Providence , RI 02903",https://www.google.com/maps/dir/?api=1&destination=222%20Richmond%20Street%20Providence%20RI%2002903,https://www.brown.edu/a-z/warren-alpert-medical-school,https://www.brown.edu/a-z
unit_site_15476,Watson School of International and Public Affairs,watson_school@brown.edu,401-863-2809,"111 Thayer Street | Providence , RI 02912",https://www.google.com/maps/dir/?api=1&destination=111%20Thayer%20Street%20Providence%20RI%2002912,https://www.brown.edu/a-z/watson-school-international-and-public-affairs,https://www.brown.edu/a-z
unit_site_29889,Wedding Planning at Brown,,,,,https://www.brown.edu/a-z/weddings,https://www.brown.edu/a-z
unit_site_31257,The William R. Rhodes Center for International Economics and Finance,,,,,https://www.brown.edu/a-z/william-r-rhodes-center-international-economics-and-finance,https://www.brown.edu/a-z
unit_site_15411,Winter Session,wintersession@brown.edu,,,,https://www.brown.edu/a-z/winter-session,https://www.brown.edu/a-z
unit_site_15426,Workday@Brown,workdayprogram@brown.edu,,,,https://www.brown.edu/a-z/workdaybrown,https://www.brown.edu/a-z
